material_id,band_gap,density,formation_energy
mp-2412,1.3673,2.336345668034438,-0.239052472757935
mp-32760,0.5564,2.282760079155117,-0.150440805436506
mp-1094573,0.0,1.229644815138861,-0.021892674166667
mp-1094594,0.0,1.241345249287235,-0.028386624166667002
mp-1094575,0.0,1.215305375754734,-0.027691496666667002
mp-1094599,0.0,1.6224716452353292,-0.015540670277777
mp-1094587,0.0,1.431123887090394,-0.015943108888889
mp-976239,0.0,1.292810450476006,-0.049893180833333
mp-1001787,0.0,9.878925144468527,-0.146932781666667
mp-1094596,0.0,1.531105250152331,-0.019073682916666
mp-1001790,0.079,2.130136214552076,-0.6248585295833331
mp-30738,0.0,17.726709096957528,-0.22014150666666402
mp-1094589,0.0,1.244544773534216,-0.027832144166666004
mp-1235185,0.0,2.23142998257765,-0.42170755703703605
mp-1094675,0.0,1.2572357602738111,-0.025355513333332
mp-1185370,0.0,1.281697474677686,-0.050261855833332
mp-1080576,0.0,0.386464548491855,0.394853489166666
mp-1018789,0.0,2.238045788453703,-1.042903046111111
mp-16726,0.0,1.089188194523168,-0.153968744583333
mp-1094574,0.0,1.4191742411755581,-0.017338147222221
mp-1094579,0.0,1.4458779183635682,-0.021353167222221
mp-1094593,0.0,1.4508204634436401,-0.028244118888888003
mp-1211097,0.0,4.2504567558532464,0.279584713333333
mp-1232339,0.0,2.215445511637834,-0.022524626282051003
mp-973374,0.0,1.4425245799857391,-0.027171890555555002
mp-1191737,0.0,1.4579568040458861,-0.061583990833333005
mp-1191883,0.0,7.62710499704962,-0.16484257875000202
mp-1237690,0.0,7.769200858107494,-0.17654025041666901
mp-1222270,0.0,1.249895560577189,-0.033065280833333
mp-2362485,0.0,1.271636639252719,-0.045418166666667
mp-1378,3.2727,1.369204979131098,-0.09988055583333201
mp-2034417,0.0,1.4912630427067382,-0.051083655555555
mp-1205309,0.381399999999999,1.086034713212054,-0.15380601708333302
mp-1185380,0.0,1.2900231399125661,-0.05221287333333301
mp-1094604,0.0,1.436890580312042,-0.024998695555555003
mp-1094609,0.0,1.622767691413543,-0.015599096944444002
mp-1100190,0.0,1.239986569650638,-0.021480803333333003
mp-1235059,0.0,2.182934531134173,-0.42706908814814803
mp-1235698,0.0,1.816558663685579,-0.35934491370370303
mp-2766401,0.1092,2.119765427215984,-0.27516586074074
